Date(UTC),Profit(%)
2024-03-27 21:00:00,1209.593176136865
2024-03-28 21:00:00,1209.7332237333567
2024-03-29 21:00:00,1210.1762003700815
2024-03-30 21:00:00,1209.9965741050169
2024-03-31 21:00:00,1210.0879094940342
2024-04-01 21:00:00,1137.4590761342984
2024-04-02 21:00:00,1473.651238321912
2024-04-03 21:00:00,1473.7236843447727
2024-04-04 21:00:00,1499.7812465720108
2024-04-05 21:00:00,1401.3629093398722
2024-04-06 21:00:00,1406.709314865505
2024-04-07 21:00:00,1406.7063165091606
2024-04-08 21:00:00,1430.520052832959
2024-04-09 21:00:00,1418.344732294988
2024-04-10 21:00:00,1419.7826778823048
2024-04-11 21:00:00,1413.0818532900485
2024-04-12 21:00:00,1608.7572216119183
2024-04-13 21:00:00,1550.4501860143548
2024-04-14 21:00:00,1550.7585475179142
2024-04-15 21:00:00,1544.0305091615169
2024-04-16 21:00:00,1565.9315548720208
2024-04-17 21:00:00,1528.8375668524704
2024-04-18 21:00:00,1474.750190579091
2024-04-19 21:00:00,1474.7884097482822
2024-04-20 21:00:00,1475.0941631018134
2024-04-21 21:00:00,1475.2524996598918
2024-04-22 21:00:00,1475.7038498484378
2024-04-23 21:00:00,1475.7366091363158
2024-04-24 21:00:00,1475.7839281076936
2024-04-25 21:00:00,1475.8658263273892
2024-04-26 21:00:00,1475.5873723804234
2024-04-27 21:00:00,1475.554613092545
2024-04-28 21:00:00,1475.627411510052
2024-04-29 21:00:00,1411.2476403293672
2024-04-30 21:00:00,1375.5823680151134
2024-05-01 21:00:00,1492.9789849685653
2024-05-02 21:00:00,1524.5340304618708
2024-05-03 21:00:00,1525.0470928164766
2024-05-04 21:00:00,1525.0219237198366
2024-05-05 21:00:00,1525.1438970343272
2024-05-06 21:00:00,1525.070325828761
2024-05-07 21:00:00,1524.8438039589923
2024-05-08 21:00:00,1516.1083599598278
2024-05-09 21:00:00,1501.0608640585315
2024-05-10 21:00:00,1473.9054275815872
2024-05-11 21:00:00,1479.5407960973907
2024-05-12 21:00:00,1479.5654099102528
2024-05-13 21:00:00,1486.955107466473
2024-05-14 21:00:00,1439.8289607708348
2024-05-15 21:00:00,1646.6845325592064
2024-05-16 21:00:00,1570.1611473753214
2024-05-17 21:00:00,1567.7841059212478
2024-05-18 21:00:00,1566.8147843784318
2024-05-19 21:00:00,1566.8147842276112
2024-05-20 21:00:00,2020.6698554712589
2024-05-21 21:00:00,2054.6393627922052
2024-05-22 21:00:00,2054.639362694304
2024-05-23 21:00:00,2028.9565507212174
2024-05-24 21:00:00,2019.3382984847879
2024-05-25 21:00:00,2019.3382985377077
2024-05-26 21:00:00,2019.3132671420237
2024-05-27 21:00:00,2019.3825848018573
2024-05-28 21:00:00,1993.26829653262
2024-05-29 21:00:00,1984.9722218304016
2024-05-30 21:00:00,1984.963608864269
2024-05-31 21:00:00,1967.4198513109425
2024-06-01 21:00:00,1956.6985510152665
2024-06-02 21:00:00,1956.7071172340382
2024-06-03 21:00:00,1927.3862655459022
2024-06-04 21:00:00,1942.3773611059423
2024-06-05 21:00:00,1918.881698199597
2024-06-06 21:00:00,1816.7961723628412
2024-06-07 21:00:00,1913.6626336013624
2024-06-08 21:00:00,1895.0364542424666
2024-06-09 21:00:00,1895.036453968277
2024-06-10 21:00:00,1895.0364525973291
2024-06-11 21:00:00,2042.3419523180958
2024-06-12 21:00:00,1924.9092099071006
2024-06-13 21:00:00,1924.9092093472957
2024-06-14 21:00:00,1924.9092094472594
2024-06-15 21:00:00,1924.9092095872104
2024-06-16 21:00:00,1924.9092096643267
2024-06-17 21:00:00,1924.9092094758212
2024-06-18 21:00:00,1924.9092090274057
2024-06-19 21:00:00,1924.9092093330128
2024-06-20 21:00:00,1924.9092090017004
2024-06-21 21:00:00,1924.909208958858
2024-06-22 21:00:00,1924.909209098809
2024-06-23 21:00:00,1924.9092087103727
2024-06-24 21:00:00,1924.9092084418926
2024-06-25 21:00:00,1924.9092087332208
2024-06-26 21:00:00,1924.9092085847008
2024-06-27 21:00:00,1924.9092088331856
2024-06-28 21:00:00,1933.7445043489397
2024-06-29 21:00:00,1922.0919240725764
2024-06-30 21:00:00,1916.1942152169963
2024-07-01 21:00:00,1786.3407860521993
2024-07-02 21:00:00,1786.3407861435949
2024-07-03 21:00:00,2088.1720780016294
2024-07-04 21:00:00,2329.2818184859966
2024-07-05 21:00:00,2543.9903631971397
2024-07-06 21:00:00,2543.9903640025736
2024-07-07 21:00:00,2543.990362994353
2024-07-08 21:00:00,2543.99036355987
2024-07-09 21:00:00,2543.9903637426646
2024-07-10 21:00:00,2543.9903639654426
2024-07-11 21:00:00,2543.9903639711547
2024-07-12 21:00:00,2544.2614131894243
2024-07-13 21:00:00,2544.2167697911214
2024-07-14 21:00:00,2544.61218274753
2024-07-15 21:00:00,2573.62046006272
2024-07-16 21:00:00,2564.424449324892
2024-07-17 21:00:00,2564.2074425557644
2024-07-18 21:00:00,2564.2983507968847
2024-07-19 21:00:00,2554.5188474291317
2024-07-20 21:00:00,2555.2328376662576
2024-07-21 21:00:00,2555.4811539914517
2024-07-22 21:00:00,2555.0753036535016
2024-07-23 21:00:00,2419.708911457787
2024-07-24 21:00:00,2431.527961017736
2024-07-25 21:00:00,2456.8181485456485
2024-07-26 21:00:00,2456.9675505942764
2024-07-27 21:00:00,2367.507257190391
2024-07-28 21:00:00,2367.527854397432
2024-07-29 21:00:00,2327.6076718651593
2024-07-30 21:00:00,2327.6897944304187
2024-07-31 21:00:00,2327.6207638683145
2024-08-01 21:00:00,2343.6245369723497
2024-08-02 21:00:00,2373.6927018206748
2024-08-03 21:00:00,2369.466498457161
2024-08-04 21:00:00,2369.462599526733
2024-08-05 21:00:00,2441.4884247623504
2024-08-06 21:00:00,2441.488501357639
2024-08-07 21:00:00,2441.488464547281
2024-08-08 21:00:00,2441.4886214560797
2024-08-09 21:00:00,2441.488589851228
2024-08-10 21:00:00,2441.4886437653863
2024-08-11 21:00:00,2441.4885705164934
2024-08-12 21:00:00,2441.488625546118
2024-08-13 21:00:00,2423.402089547559
2024-08-14 21:00:00,2383.591382435321
2024-08-15 21:00:00,2353.782642277187
2024-08-16 21:00:00,2353.782642297724
2024-08-17 21:00:00,2353.7826432013067
2024-08-18 21:00:00,2353.7826427741575
2024-08-19 21:00:00,2316.103993035697
2024-08-20 21:00:00,2293.477486335534
2024-08-21 21:00:00,2283.3005715685185
2024-08-22 21:00:00,2257.7073796861673
2024-08-23 21:00:00,2554.658553688113
2024-08-24 21:00:00,2570.8892184519964
2024-08-25 21:00:00,2570.594814229402
2024-08-26 21:00:00,2569.452882699338
2024-08-27 21:00:00,2842.4264015370445
2024-08-28 21:00:00,2753.8957136172835
2024-08-29 21:00:00,2745.048234244732
2024-08-30 21:00:00,2728.637352518322
2024-08-31 21:00:00,2719.5938827855052
2024-09-01 21:00:00,2676.4728216293624
2024-09-02 21:00:00,2546.3029715161415
2024-09-03 21:00:00,2569.5145887894732
2024-09-04 21:00:00,2183.405397115259
2024-09-05 21:00:00,2148.8914448014107
2024-09-06 21:00:00,2107.752921981603
2024-09-07 21:00:00,2047.8249493031115
2024-09-08 21:00:00,2047.824949679788
2024-09-09 21:00:00,2060.0948495866555
2024-09-10 21:00:00,2044.4346680832816
2024-09-11 21:00:00,2010.272060476095
2024-09-12 21:00:00,1962.909836679831
2024-09-13 21:00:00,2090.6683827694733
2024-09-14 21:00:00,1997.606010639553
2024-09-15 21:00:00,1998.4440299653397
2024-09-16 21:00:00,2113.6477867169265
2024-09-17 21:00:00,2160.9593300629567
2024-09-18 21:00:00,2183.817707448973
2024-09-19 21:00:00,2305.2162269539385
2024-09-20 21:00:00,2299.678201528602
2024-09-21 21:00:00,2300.0335385893827
2024-09-22 21:00:00,2300.033538589383
2024-09-23 21:00:00,2300.3199837710335
2024-09-24 21:00:00,2300.3435520454746
2024-09-25 21:00:00,2300.011783259132
2024-09-26 21:00:00,2345.9379055422623
2024-09-27 21:00:00,2314.4942246580717
2024-09-28 21:00:00,2311.1975174319678
2024-09-29 21:00:00,2311.197517023744
2024-09-30 21:00:00,2344.6306790698723
2024-10-01 21:00:00,2324.5111154526026
2024-10-02 21:00:00,2310.4889931984167
2024-10-03 21:00:00,2310.488993369129
2024-10-04 21:00:00,2310.5662018054745
2024-10-05 21:00:00,2310.613762293705
2024-10-06 21:00:00,2310.6594697759006
2024-10-07 21:00:00,2310.6224096552014
2024-10-08 21:00:00,2310.7237073184447
2024-10-09 21:00:00,2346.761957808261
2024-10-10 21:00:00,2244.0851698269794
2024-10-11 21:00:00,2218.23799801285
2024-10-12 21:00:00,2248.846120996111
2024-10-13 21:00:00,2248.4567800909977
2024-10-14 21:00:00,2384.169643502264
2024-10-15 21:00:00,2389.0317228763633
2024-10-16 21:00:00,2389.58241192815
2024-10-17 21:00:00,2388.885446096982
2024-10-18 21:00:00,2389.43613514877
2024-10-19 21:00:00,2389.3070674022565
2024-10-20 21:00:00,2390.004033233425
2024-10-21 21:00:00,2389.393112566597
2024-10-22 21:00:00,2401.460914170746
